hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14
7866,2015,11,24,18,0.000000,0.000000,4.286160,0.000000,0.000000,12.858480,3.214620,0.000000,0.000000,0.000000,0.000000,8.572320,0.000000,0.000000
7867,2015,11,24,19,0.000000,0.000000,4.772960,0.000000,0.000000,14.318880,3.579720,0.000000,0.000000,0.000000,0.000000,9.545920,0.000000,0.000000
7868,2015,11,24,20,0.000000,0.000000,0.616480,0.000000,0.000000,1.849440,0.462360,0.000000,0.000000,0.000000,0.000000,1.232960,0.000000,0.000000
7869,2015,11,24,21,0.000000,0.000000,0.135160,0.000000,0.000000,0.405480,0.101370,0.000000,0.000000,0.000000,0.000000,0.270320,0.000000,0.000000
7870,2015,11,24,22,0.000000,0.000000,0.119920,0.000000,0.000000,0.359760,0.089940,0.000000,0.000000,0.000000,0.000000,0.239840,0.000000,0.000000
7871,2015,11,24,23,0.000000,0.000000,0.116880,0.000000,0.000000,0.350640,0.087660,0.000000,0.000000,0.000000,0.000000,0.233760,0.000000,0.000000
7872,2015,11,24,24,0.000000,0.000000,0.762600,0.000000,0.000000,2.287800,0.571950,0.000000,0.000000,0.000000,0.000000,1.525200,0.000000,0.000000
7873,2015,11,25,1,0.000000,0.000000,1.038480,0.000000,0.000000,3.115440,0.778860,0.000000,0.000000,0.000000,0.000000,2.076960,0.000000,0.000000
7874,2015,11,25,2,0.000000,0.000000,1.577560,0.000000,0.000000,4.732680,1.183170,0.000000,0.000000,0.000000,0.000000,3.155120,0.000000,0.000000
7875,2015,11,25,3,0.000000,0.000000,2.004720,0.000000,0.000000,6.014160,1.503540,0.000000,0.000000,0.000000,0.000000,4.009440,0.000000,0.000000
7876,2015,11,25,4,0.000000,0.000000,1.873000,0.000000,0.000000,5.619000,1.404750,0.000000,0.000000,0.000000,0.000000,3.746000,0.000000,0.000000
7877,2015,11,25,5,0.000000,0.000000,1.126560,0.000000,0.000000,3.379680,0.844920,0.000000,0.000000,0.000000,0.000000,2.253120,0.000000,0.000000
7878,2015,11,25,6,0.000000,0.000000,1.140800,0.000000,0.000000,3.422400,0.855600,0.000000,0.000000,0.000000,0.000000,2.281600,0.000000,0.000000
7879,2015,11,25,7,0.000000,0.000000,7.467200,0.000000,0.000000,22.401600,5.600400,0.000000,0.000000,0.000000,0.000000,14.934400,0.000000,0.000000
7880,2015,11,25,8,0.000000,0.000000,12.457760,0.000000,0.000000,37.373280,9.343320,0.000000,0.000000,0.000000,0.000000,24.915520,0.000000,0.000000
7881,2015,11,25,9,0.000000,0.000000,15.739800,0.000000,0.000000,47.219400,11.804850,0.000000,0.000000,0.000000,0.000000,31.479600,0.000000,0.000000
7882,2015,11,25,10,0.000000,0.000000,19.426760,0.000000,0.000000,58.280280,14.570070,0.000000,0.000000,0.000000,0.000000,38.853520,0.000000,0.000000
7883,2015,11,25,11,0.000000,0.000000,18.465680,0.000000,0.000000,55.397040,13.849260,0.000000,0.000000,0.000000,0.000000,36.931360,0.000000,0.000000
7884,2015,11,25,12,0.000000,0.000000,15.226440,0.000000,0.000000,45.679320,11.419830,0.000000,0.000000,0.000000,0.000000,30.452880,0.000000,0.000000
7885,2015,11,25,13,0.000000,0.000000,15.241200,0.000000,0.000000,45.723600,11.430900,0.000000,0.000000,0.000000,0.000000,30.482400,0.000000,0.000000
7886,2015,11,25,14,0.000000,0.000000,12.357040,0.000000,0.000000,37.071120,9.267780,0.000000,0.000000,0.000000,0.000000,24.714080,0.000000,0.000000
7887,2015,11,25,15,0.000000,0.000000,13.360960,0.000000,0.000000,40.082880,10.020720,0.000000,0.000000,0.000000,0.000000,26.721920,0.000000,0.000000
7888,2015,11,25,16,0.000000,0.000000,12.422440,0.000000,0.000000,37.267320,9.316830,0.000000,0.000000,0.000000,0.000000,24.844880,0.000000,0.000000
7889,2015,11,25,17,0.000000,0.000000,12.655080,0.000000,0.000000,37.965240,9.491310,0.000000,0.000000,0.000000,0.000000,25.310160,0.000000,0.000000
7890,2015,11,25,18,0.000000,0.000000,10.989560,0.000000,0.000000,32.968680,8.242170,0.000000,0.000000,0.000000,0.000000,21.979120,0.000000,0.000000
7891,2015,11,25,19,0.000000,0.000000,9.730360,0.000000,0.000000,29.191080,7.297770,0.000000,0.000000,0.000000,0.000000,19.460720,0.000000,0.000000
7892,2015,11,25,20,0.000000,0.000000,6.549120,0.000000,0.000000,19.647360,4.911840,0.000000,0.000000,0.000000,0.000000,13.098240,0.000000,0.000000
7893,2015,11,25,21,0.000000,0.000000,4.374720,0.000000,0.000000,13.124160,3.281040,0.000000,0.000000,0.000000,0.000000,8.749440,0.000000,0.000000
7894,2015,11,25,22,0.000000,0.000000,4.874760,0.000000,0.000000,14.624280,3.656070,0.000000,0.000000,0.000000,0.000000,9.749520,0.000000,0.000000
7895,2015,11,25,23,0.000000,0.000000,6.503440,0.000000,0.000000,19.510320,4.877580,0.000000,0.000000,0.000000,0.000000,13.006880,0.000000,0.000000
7896,2015,11,25,24,0.000000,0.000000,8.655720,0.000000,0.000000,25.967160,6.491790,0.000000,0.000000,0.000000,0.000000,17.311440,0.000000,0.000000
7897,2015,11,26,1,0.000000,0.000000,10.322880,0.000000,0.000000,30.968640,7.742160,0.000000,0.000000,0.000000,0.000000,20.645760,0.000000,0.000000
7898,2015,11,26,2,0.000000,0.000000,13.977160,0.000000,0.000000,41.931480,10.482870,0.000000,0.000000,0.000000,0.000000,27.954320,0.000000,0.000000
7899,2015,11,26,3,0.000000,0.000000,20.771080,0.000000,0.000000,62.313240,15.578310,0.000000,0.000000,0.000000,0.000000,41.542160,0.000000,0.000000
7900,2015,11,26,4,0.000000,0.000000,23.459040,0.000000,0.000000,70.377120,17.594280,0.000000,0.000000,0.000000,0.000000,46.918080,0.000000,0.000000
7901,2015,11,26,5,0.000000,0.000000,25.195320,0.000000,0.000000,75.585960,18.896490,0.000000,0.000000,0.000000,0.000000,50.390640,0.000000,0.000000
7902,2015,11,26,6,0.000000,0.000000,28.232240,0.000000,0.000000,84.696720,21.174180,0.000000,0.000000,0.000000,0.000000,56.464480,0.000000,0.000000
7903,2015,11,26,7,0.000000,0.000000,35.074560,0.000000,0.000000,105.223680,26.305920,0.000000,0.000000,0.000000,0.000000,70.149120,0.000000,0.000000
7904,2015,11,26,8,0.000000,0.000000,35.993360,0.000000,0.000000,107.980080,26.995020,0.000000,0.000000,0.000000,0.000000,71.986720,0.000000,0.000000
7905,2015,11,26,9,0.000000,0.000000,31.218840,0.000000,0.000000,93.656520,23.414130,0.000000,0.000000,0.000000,0.000000,62.437680,0.000000,0.000000
7906,2015,11,26,10,0.000000,0.000000,29.075360,0.000000,0.000000,87.226080,21.806520,0.000000,0.000000,0.000000,0.000000,58.150720,0.000000,0.000000
7907,2015,11,26,11,0.000000,0.000000,30.271640,0.000000,0.000000,90.814920,22.703730,0.000000,0.000000,0.000000,0.000000,60.543280,0.000000,0.000000
7908,2015,11,26,12,0.000000,0.000000,31.973440,0.000000,0.000000,95.920320,23.980080,0.000000,0.000000,0.000000,0.000000,63.946880,0.000000,0.000000
7909,2015,11,26,13,0.000000,0.000000,30.111480,0.000000,0.000000,90.334440,22.583610,0.000000,0.000000,0.000000,0.000000,60.222960,0.000000,0.000000
7910,2015,11,26,14,0.000000,0.000000,32.549160,0.000000,0.000000,97.647480,24.411870,0.000000,0.000000,0.000000,0.000000,65.098320,0.000000,0.000000
7911,2015,11,26,15,0.000000,0.000000,29.333200,0.000000,0.000000,87.999600,21.999900,0.000000,0.000000,0.000000,0.000000,58.666400,0.000000,0.000000
7912,2015,11,26,16,0.000000,0.000000,28.559440,0.000000,0.000000,85.678320,21.419580,0.000000,0.000000,0.000000,0.000000,57.118880,0.000000,0.000000
7913,2015,11,26,17,0.000000,0.000000,29.109800,0.000000,0.000000,87.329400,21.832350,0.000000,0.000000,0.000000,0.000000,58.219600,0.000000,0.000000
7914,2015,11,26,18,0.000000,0.000000,30.495440,0.000000,0.000000,91.486320,22.871580,0.000000,0.000000,0.000000,0.000000,60.990880,0.000000,0.000000
7915,2015,11,26,19,0.000000,0.000000,32.746560,0.000000,0.000000,98.239680,24.559920,0.000000,0.000000,0.000000,0.000000,65.493120,0.000000,0.000000
7916,2015,11,26,20,0.000000,0.000000,36.250440,0.000000,0.000000,108.751320,27.187830,0.000000,0.000000,0.000000,0.000000,72.500880,0.000000,0.000000
7917,2015,11,26,21,0.000000,0.000000,37.992920,0.000000,0.000000,113.978760,28.494690,0.000000,0.000000,0.000000,0.000000,75.985840,0.000000,0.000000
7918,2015,11,26,22,0.000000,0.000000,39.345720,0.000000,0.000000,118.037160,29.509290,0.000000,0.000000,0.000000,0.000000,78.691440,0.000000,0.000000
7919,2015,11,26,23,0.000000,0.000000,39.399000,0.000000,0.000000,118.197000,29.549250,0.000000,0.000000,0.000000,0.000000,78.798000,0.000000,0.000000
7920,2015,11,26,24,0.000000,0.000000,39.528280,0.000000,0.000000,118.584840,29.646210,0.000000,0.000000,0.000000,0.000000,79.056560,0.000000,0.000000
7921,2015,11,27,1,0.000000,0.000000,38.995880,0.000000,0.000000,116.987640,29.246910,0.000000,0.000000,0.000000,0.000000,77.991760,0.000000,0.000000
7922,2015,11,27,2,0.000000,0.000000,38.410200,0.000000,0.000000,115.230600,28.807650,0.000000,0.000000,0.000000,0.000000,76.820400,0.000000,0.000000
7923,2015,11,27,3,0.000000,0.000000,37.599880,0.000000,0.000000,112.799640,28.199910,0.000000,0.000000,0.000000,0.000000,75.199760,0.000000,0.000000
7924,2015,11,27,4,0.000000,0.000000,35.942320,0.000000,0.000000,107.826960,26.956740,0.000000,0.000000,0.000000,0.000000,71.884640,0.000000,0.000000
7925,2015,11,27,5,0.000000,0.000000,33.301640,0.000000,0.000000,99.904920,24.976230,0.000000,0.000000,0.000000,0.000000,66.603280,0.000000,0.000000
7926,2015,11,27,6,0.000000,0.000000,30.469240,0.000000,0.000000,91.407720,22.851930,0.000000,0.000000,0.000000,0.000000,60.938480,0.000000,0.000000
7927,2015,11,27,7,0.000000,0.000000,22.882040,0.000000,0.000000,68.646120,17.161530,0.000000,0.000000,0.000000,0.000000,45.764080,0.000000,0.000000
7928,2015,11,27,8,0.000000,0.000000,11.427120,0.000000,0.000000,34.281360,8.570340,0.000000,0.000000,0.000000,0.000000,22.854240,0.000000,0.000000
7929,2015,11,27,9,0.000000,0.000000,1.896800,0.000000,0.000000,5.690400,1.422600,0.000000,0.000000,0.000000,0.000000,3.793600,0.000000,0.000000
7930,2015,11,27,10,0.000000,0.000000,0.766720,0.000000,0.000000,2.300160,0.575040,0.000000,0.000000,0.000000,0.000000,1.533440,0.000000,0.000000
7931,2015,11,27,11,0.000000,0.000000,3.453120,0.000000,0.000000,10.359360,2.589840,0.000000,0.000000,0.000000,0.000000,6.906240,0.000000,0.000000
7932,2015,11,27,12,0.000000,0.000000,5.323040,0.000000,0.000000,15.969120,3.992280,0.000000,0.000000,0.000000,0.000000,10.646080,0.000000,0.000000
7933,2015,11,27,13,0.000000,0.000000,5.057960,0.000000,0.000000,15.173880,3.793470,0.000000,0.000000,0.000000,0.000000,10.115920,0.000000,0.000000
7934,2015,11,27,14,0.000000,0.000000,5.061360,0.000000,0.000000,15.184080,3.796020,0.000000,0.000000,0.000000,0.000000,10.122720,0.000000,0.000000
7935,2015,11,27,15,0.000000,0.000000,5.905640,0.000000,0.000000,17.716920,4.429230,0.000000,0.000000,0.000000,0.000000,11.811280,0.000000,0.000000
7936,2015,11,27,16,0.000000,0.000000,6.711920,0.000000,0.000000,20.135760,5.033940,0.000000,0.000000,0.000000,0.000000,13.423840,0.000000,0.000000
7937,2015,11,27,17,0.000000,0.000000,10.690000,0.000000,0.000000,32.070000,8.017500,0.000000,0.000000,0.000000,0.000000,21.380000,0.000000,0.000000
7938,2015,11,27,18,0.000000,0.000000,15.346720,0.000000,0.000000,46.040160,11.510040,0.000000,0.000000,0.000000,0.000000,30.693440,0.000000,0.000000
7939,2015,11,27,19,0.000000,0.000000,19.487120,0.000000,0.000000,58.461360,14.615340,0.000000,0.000000,0.000000,0.000000,38.974240,0.000000,0.000000
7940,2015,11,27,20,0.000000,0.000000,26.568320,0.000000,0.000000,79.704960,19.926240,0.000000,0.000000,0.000000,0.000000,53.136640,0.000000,0.000000
7941,2015,11,27,21,0.000000,0.000000,35.188000,0.000000,0.000000,105.564000,26.391000,0.000000,0.000000,0.000000,0.000000,70.376000,0.000000,0.000000
7942,2015,11,27,22,0.000000,0.000000,37.217240,0.000000,0.000000,111.651720,27.912930,0.000000,0.000000,0.000000,0.000000,74.434480,0.000000,0.000000
7943,2015,11,27,23,0.000000,0.000000,37.483320,0.000000,0.000000,112.449960,28.112490,0.000000,0.000000,0.000000,0.000000,74.966640,0.000000,0.000000
7944,2015,11,27,24,0.000000,0.000000,37.793040,0.000000,0.000000,113.379120,28.344780,0.000000,0.000000,0.000000,0.000000,75.586080,0.000000,0.000000
7945,2015,11,28,1,0.000000,0.000000,38.037480,0.000000,0.000000,114.112440,28.528110,0.000000,0.000000,0.000000,0.000000,76.074960,0.000000,0.000000
7946,2015,11,28,2,0.000000,0.000000,39.254200,0.000000,0.000000,117.762600,29.440650,0.000000,0.000000,0.000000,0.000000,78.508400,0.000000,0.000000
7947,2015,11,28,3,0.000000,0.000000,39.876560,0.000000,0.000000,119.629680,29.907420,0.000000,0.000000,0.000000,0.000000,79.753120,0.000000,0.000000
7948,2015,11,28,4,0.000000,0.000000,39.874040,0.000000,0.000000,119.622120,29.905530,0.000000,0.000000,0.000000,0.000000,79.748080,0.000000,0.000000
7949,2015,11,28,5,0.000000,0.000000,39.868000,0.000000,0.000000,119.604000,29.901000,0.000000,0.000000,0.000000,0.000000,79.736000,0.000000,0.000000
7950,2015,11,28,6,0.000000,0.000000,39.779920,0.000000,0.000000,119.339760,29.834940,0.000000,0.000000,0.000000,0.000000,79.559840,0.000000,0.000000
7951,2015,11,28,7,0.000000,0.000000,39.630640,0.000000,0.000000,118.891920,29.722980,0.000000,0.000000,0.000000,0.000000,79.261280,0.000000,0.000000
7952,2015,11,28,8,0.000000,0.000000,39.328920,0.000000,0.000000,117.986760,29.496690,0.000000,0.000000,0.000000,0.000000,78.657840,0.000000,0.000000
7953,2015,11,28,9,0.000000,0.000000,31.566360,0.000000,0.000000,94.699080,23.674770,0.000000,0.000000,0.000000,0.000000,63.132720,0.000000,0.000000
7954,2015,11,28,10,0.000000,0.000000,27.634960,0.000000,0.000000,82.904880,20.726220,0.000000,0.000000,0.000000,0.000000,55.269920,0.000000,0.000000
7955,2015,11,28,11,0.000000,0.000000,26.176080,0.000000,0.000000,78.528240,19.632060,0.000000,0.000000,0.000000,0.000000,52.352160,0.000000,0.000000
7956,2015,11,28,12,0.000000,0.000000,26.021480,0.000000,0.000000,78.064440,19.516110,0.000000,0.000000,0.000000,0.000000,52.042960,0.000000,0.000000
7957,2015,11,28,13,0.000000,0.000000,22.796080,0.000000,0.000000,68.388240,17.097060,0.000000,0.000000,0.000000,0.000000,45.592160,0.000000,0.000000
7958,2015,11,28,14,0.000000,0.000000,18.509760,0.000000,0.000000,55.529280,13.882320,0.000000,0.000000,0.000000,0.000000,37.019520,0.000000,0.000000
7959,2015,11,28,15,0.000000,0.000000,13.950200,0.000000,0.000000,41.850600,10.462650,0.000000,0.000000,0.000000,0.000000,27.900400,0.000000,0.000000
7960,2015,11,28,16,0.000000,0.000000,8.843400,0.000000,0.000000,26.530200,6.632550,0.000000,0.000000,0.000000,0.000000,17.686800,0.000000,0.000000
7961,2015,11,28,17,0.000000,0.000000,5.545680,0.000000,0.000000,16.637040,4.159260,0.000000,0.000000,0.000000,0.000000,11.091360,0.000000,0.000000
7962,2015,11,28,18,0.000000,0.000000,4.246000,0.000000,0.000000,12.738000,3.184500,0.000000,0.000000,0.000000,0.000000,8.492000,0.000000,0.000000
7963,2015,11,28,19,0.000000,0.000000,4.114680,0.000000,0.000000,12.344040,3.086010,0.000000,0.000000,0.000000,0.000000,8.229360,0.000000,0.000000
7964,2015,11,28,20,0.000000,0.000000,2.902280,0.000000,0.000000,8.706840,2.176710,0.000000,0.000000,0.000000,0.000000,5.804560,0.000000,0.000000
7965,2015,11,28,21,0.000000,0.000000,14.432480,0.000000,0.000000,43.297440,10.824360,0.000000,0.000000,0.000000,0.000000,28.864960,0.000000,0.000000
7966,2015,11,28,22,0.000000,0.000000,20.618880,0.000000,0.000000,61.856640,15.464160,0.000000,0.000000,0.000000,0.000000,41.237760,0.000000,0.000000
7967,2015,11,28,23,0.000000,0.000000,27.583080,0.000000,0.000000,82.749240,20.687310,0.000000,0.000000,0.000000,0.000000,55.166160,0.000000,0.000000
7968,2015,11,28,24,0.000000,0.000000,31.880920,0.000000,0.000000,95.642760,23.910690,0.000000,0.000000,0.000000,0.000000,63.761840,0.000000,0.000000
7969,2015,11,29,1,0.000000,0.000000,35.161280,0.000000,0.000000,105.483840,26.370960,0.000000,0.000000,0.000000,0.000000,70.322560,0.000000,0.000000
7970,2015,11,29,2,0.000000,0.000000,35.387560,0.000000,0.000000,106.162680,26.540670,0.000000,0.000000,0.000000,0.000000,70.775120,0.000000,0.000000
7971,2015,11,29,3,0.000000,0.000000,34.929680,0.000000,0.000000,104.789040,26.197260,0.000000,0.000000,0.000000,0.000000,69.859360,0.000000,0.000000
7972,2015,11,29,4,0.000000,0.000000,34.485760,0.000000,0.000000,103.457280,25.864320,0.000000,0.000000,0.000000,0.000000,68.971520,0.000000,0.000000
7973,2015,11,29,5,0.000000,0.000000,33.092320,0.000000,0.000000,99.276960,24.819240,0.000000,0.000000,0.000000,0.000000,66.184640,0.000000,0.000000
7974,2015,11,29,6,0.000000,0.000000,31.884720,0.000000,0.000000,95.654160,23.913540,0.000000,0.000000,0.000000,0.000000,63.769440,0.000000,0.000000
7975,2015,11,29,7,0.000000,0.000000,28.811240,0.000000,0.000000,86.433720,21.608430,0.000000,0.000000,0.000000,0.000000,57.622480,0.000000,0.000000
7976,2015,11,29,8,0.000000,0.000000,20.378560,0.000000,0.000000,61.135680,15.283920,0.000000,0.000000,0.000000,0.000000,40.757120,0.000000,0.000000
7977,2015,11,29,9,0.000000,0.000000,17.831640,0.000000,0.000000,53.494920,13.373730,0.000000,0.000000,0.000000,0.000000,35.663280,0.000000,0.000000
7978,2015,11,29,10,0.000000,0.000000,16.644000,0.000000,0.000000,49.932000,12.483000,0.000000,0.000000,0.000000,0.000000,33.288000,0.000000,0.000000
7979,2015,11,29,11,0.000000,0.000000,14.650480,0.000000,0.000000,43.951440,10.987860,0.000000,0.000000,0.000000,0.000000,29.300960,0.000000,0.000000
7980,2015,11,29,12,0.000000,0.000000,6.085520,0.000000,0.000000,18.256560,4.564140,0.000000,0.000000,0.000000,0.000000,12.171040,0.000000,0.000000
7981,2015,11,29,13,0.000000,0.000000,1.828120,0.000000,0.000000,5.484360,1.371090,0.000000,0.000000,0.000000,0.000000,3.656240,0.000000,0.000000
7982,2015,11,29,14,0.000000,0.000000,2.938840,0.000000,0.000000,8.816520,2.204130,0.000000,0.000000,0.000000,0.000000,5.877680,0.000000,0.000000
7983,2015,11,29,15,0.000000,0.000000,5.569480,0.000000,0.000000,16.708440,4.177110,0.000000,0.000000,0.000000,0.000000,11.138960,0.000000,0.000000
7984,2015,11,29,16,0.000000,0.000000,5.324920,0.000000,0.000000,15.974760,3.993690,0.000000,0.000000,0.000000,0.000000,10.649840,0.000000,0.000000
7985,2015,11,29,17,0.000000,0.000000,4.096280,0.000000,0.000000,12.288840,3.072210,0.000000,0.000000,0.000000,0.000000,8.192560,0.000000,0.000000
7986,2015,11,29,18,0.000000,0.000000,4.299360,0.000000,0.000000,12.898080,3.224520,0.000000,0.000000,0.000000,0.000000,8.598720,0.000000,0.000000
7987,2015,11,29,19,0.000000,0.000000,3.171360,0.000000,0.000000,9.514080,2.378520,0.000000,0.000000,0.000000,0.000000,6.342720,0.000000,0.000000
7988,2015,11,29,20,0.000000,0.000000,1.251080,0.000000,0.000000,3.753240,0.938310,0.000000,0.000000,0.000000,0.000000,2.502160,0.000000,0.000000
7989,2015,11,29,21,0.000000,0.000000,1.090560,0.000000,0.000000,3.271680,0.817920,0.000000,0.000000,0.000000,0.000000,2.181120,0.000000,0.000000
7990,2015,11,29,22,0.000000,0.000000,1.335920,0.000000,0.000000,4.007760,1.001940,0.000000,0.000000,0.000000,0.000000,2.671840,0.000000,0.000000
7991,2015,11,29,23,0.000000,0.000000,0.964120,0.000000,0.000000,2.892360,0.723090,0.000000,0.000000,0.000000,0.000000,1.928240,0.000000,0.000000
7992,2015,11,29,24,0.000000,0.000000,0.977400,0.000000,0.000000,2.932200,0.733050,0.000000,0.000000,0.000000,0.000000,1.954800,0.000000,0.000000
7993,2015,11,30,1,0.000000,0.000000,1.855960,0.000000,0.000000,5.567880,1.391970,0.000000,0.000000,0.000000,0.000000,3.711920,0.000000,0.000000
7994,2015,11,30,2,0.000000,0.000000,2.306360,0.000000,0.000000,6.919080,1.729770,0.000000,0.000000,0.000000,0.000000,4.612720,0.000000,0.000000
7995,2015,11,30,3,0.000000,0.000000,2.353640,0.000000,0.000000,7.060920,1.765230,0.000000,0.000000,0.000000,0.000000,4.707280,0.000000,0.000000
7996,2015,11,30,4,0.000000,0.000000,4.285800,0.000000,0.000000,12.857400,3.214350,0.000000,0.000000,0.000000,0.000000,8.571600,0.000000,0.000000
7997,2015,11,30,5,0.000000,0.000000,7.638200,0.000000,0.000000,22.914600,5.728650,0.000000,0.000000,0.000000,0.000000,15.276400,0.000000,0.000000
7998,2015,11,30,6,0.000000,0.000000,7.868960,0.000000,0.000000,23.606880,5.901720,0.000000,0.000000,0.000000,0.000000,15.737920,0.000000,0.000000
7999,2015,11,30,7,0.000000,0.000000,6.714560,0.000000,0.000000,20.143680,5.035920,0.000000,0.000000,0.000000,0.000000,13.429120,0.000000,0.000000
8000,2015,11,30,8,0.000000,0.000000,5.567560,0.000000,0.000000,16.702680,4.175670,0.000000,0.000000,0.000000,0.000000,11.135120,0.000000,0.000000
8001,2015,11,30,9,0.000000,0.000000,4.289800,0.000000,0.000000,12.869400,3.217350,0.000000,0.000000,0.000000,0.000000,8.579600,0.000000,0.000000
8002,2015,11,30,10,0.000000,0.000000,4.167360,0.000000,0.000000,12.502080,3.125520,0.000000,0.000000,0.000000,0.000000,8.334720,0.000000,0.000000
8003,2015,11,30,11,0.000000,0.000000,5.391440,0.000000,0.000000,16.174320,4.043580,0.000000,0.000000,0.000000,0.000000,10.782880,0.000000,0.000000
8004,2015,11,30,12,0.000000,0.000000,6.446440,0.000000,0.000000,19.339320,4.834830,0.000000,0.000000,0.000000,0.000000,12.892880,0.000000,0.000000
8005,2015,11,30,13,0.000000,0.000000,7.711440,0.000000,0.000000,23.134320,5.783580,0.000000,0.000000,0.000000,0.000000,15.422880,0.000000,0.000000
8006,2015,11,30,14,0.000000,0.000000,10.193080,0.000000,0.000000,30.579240,7.644810,0.000000,0.000000,0.000000,0.000000,20.386160,0.000000,0.000000
8007,2015,11,30,15,0.000000,0.000000,12.619240,0.000000,0.000000,37.857720,9.464430,0.000000,0.000000,0.000000,0.000000,25.238480,0.000000,0.000000
8008,2015,11,30,16,0.000000,0.000000,13.352680,0.000000,0.000000,40.058040,10.014510,0.000000,0.000000,0.000000,0.000000,26.705360,0.000000,0.000000
8009,2015,11,30,17,0.000000,0.000000,14.810440,0.000000,0.000000,44.431320,11.107830,0.000000,0.000000,0.000000,0.000000,29.620880,0.000000,0.000000
8010,2015,11,30,18,0.000000,0.000000,16.491480,0.000000,0.000000,49.474440,12.368610,0.000000,0.000000,0.000000,0.000000,32.982960,0.000000,0.000000
8011,2015,11,30,19,0.000000,0.000000,15.945160,0.000000,0.000000,47.835480,11.958870,0.000000,0.000000,0.000000,0.000000,31.890320,0.000000,0.000000
8012,2015,11,30,20,0.000000,0.000000,18.252480,0.000000,0.000000,54.757440,13.689360,0.000000,0.000000,0.000000,0.000000,36.504960,0.000000,0.000000
8013,2015,11,30,21,0.000000,0.000000,17.449440,0.000000,0.000000,52.348320,13.087080,0.000000,0.000000,0.000000,0.000000,34.898880,0.000000,0.000000
8014,2015,11,30,22,0.000000,0.000000,15.800880,0.000000,0.000000,47.402640,11.850660,0.000000,0.000000,0.000000,0.000000,31.601760,0.000000,0.000000
8015,2015,11,30,23,0.000000,0.000000,13.944080,0.000000,0.000000,41.832240,10.458060,0.000000,0.000000,0.000000,0.000000,27.888160,0.000000,0.000000
8016,2015,11,30,24,0.000000,0.000000,12.706920,0.000000,0.000000,38.120760,9.530190,0.000000,0.000000,0.000000,0.000000,25.413840,0.000000,0.000000
8017,2015,12,1,1,0.000000,0.000000,11.253600,0.000000,0.000000,33.760800,8.440200,0.000000,0.000000,0.000000,0.000000,22.507200,0.000000,0.000000
8018,2015,12,1,2,0.000000,0.000000,10.643320,0.000000,0.000000,31.929960,7.982490,0.000000,0.000000,0.000000,0.000000,21.286640,0.000000,0.000000
8019,2015,12,1,3,0.000000,0.000000,11.234160,0.000000,0.000000,33.702480,8.425620,0.000000,0.000000,0.000000,0.000000,22.468320,0.000000,0.000000
8020,2015,12,1,4,0.000000,0.000000,17.607200,0.000000,0.000000,52.821600,13.205400,0.000000,0.000000,0.000000,0.000000,35.214400,0.000000,0.000000
8021,2015,12,1,5,0.000000,0.000000,21.089000,0.000000,0.000000,63.267000,15.816750,0.000000,0.000000,0.000000,0.000000,42.178000,0.000000,0.000000
8022,2015,12,1,6,0.000000,0.000000,23.750760,0.000000,0.000000,71.252280,17.813070,0.000000,0.000000,0.000000,0.000000,47.501520,0.000000,0.000000
8023,2015,12,1,7,0.000000,0.000000,24.381480,0.000000,0.000000,73.144440,18.286110,0.000000,0.000000,0.000000,0.000000,48.762960,0.000000,0.000000
8024,2015,12,1,8,0.000000,0.000000,24.753360,0.000000,0.000000,74.260080,18.565020,0.000000,0.000000,0.000000,0.000000,49.506720,0.000000,0.000000
8025,2015,12,1,9,0.000000,0.000000,21.310840,0.000000,0.000000,63.932520,15.983130,0.000000,0.000000,0.000000,0.000000,42.621680,0.000000,0.000000
8026,2015,12,1,10,0.000000,0.000000,18.665160,0.000000,0.000000,55.995480,13.998870,0.000000,0.000000,0.000000,0.000000,37.330320,0.000000,0.000000
8027,2015,12,1,11,0.000000,0.000000,15.476000,0.000000,0.000000,46.428000,11.607000,0.000000,0.000000,0.000000,0.000000,30.952000,0.000000,0.000000
8028,2015,12,1,12,0.000000,0.000000,15.572800,0.000000,0.000000,46.718400,11.679600,0.000000,0.000000,0.000000,0.000000,31.145600,0.000000,0.000000
8029,2015,12,1,13,0.000000,0.000000,13.868960,0.000000,0.000000,41.606880,10.401720,0.000000,0.000000,0.000000,0.000000,27.737920,0.000000,0.000000
8030,2015,12,1,14,0.000000,0.000000,13.154240,0.000000,0.000000,39.462720,9.865680,0.000000,0.000000,0.000000,0.000000,26.308480,0.000000,0.000000
8031,2015,12,1,15,0.000000,0.000000,13.319760,0.000000,0.000000,39.959280,9.989820,0.000000,0.000000,0.000000,0.000000,26.639520,0.000000,0.000000
8032,2015,12,1,16,0.000000,0.000000,13.372760,0.000000,0.000000,40.118280,10.029570,0.000000,0.000000,0.000000,0.000000,26.745520,0.000000,0.000000
8033,2015,12,1,17,0.000000,0.000000,13.203760,0.000000,0.000000,39.611280,9.902820,0.000000,0.000000,0.000000,0.000000,26.407520,0.000000,0.000000
8034,2015,12,1,18,0.000000,0.000000,11.516760,0.000000,0.000000,34.550280,8.637570,0.000000,0.000000,0.000000,0.000000,23.033520,0.000000,0.000000
