hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6
8010,2015,11,30,18,0.000000,0.000000,0.000000,110.959603,110.959603,147.946138
8011,2015,11,30,19,0.000000,0.000000,0.000000,107.982558,107.982558,143.976744
8012,2015,11,30,20,0.000000,0.000000,0.000000,108.563016,108.563016,144.750688
8013,2015,11,30,21,0.000000,0.000000,0.000000,108.967614,108.967614,145.290152
8014,2015,11,30,22,0.000000,0.000000,0.000000,101.667909,101.667909,135.557212
8015,2015,11,30,23,0.000000,0.000000,0.000000,96.987801,96.987801,129.317068
8016,2015,11,30,24,0.000000,0.000000,0.000000,102.283600,102.283600,136.378134
8017,2015,12,1,1,0.000000,0.000000,0.000000,97.137741,97.137741,129.516988
8018,2015,12,1,2,0.000000,0.000000,0.000000,102.013897,102.013897,136.018530
8019,2015,12,1,3,0.000000,0.000000,0.000000,96.693136,96.693136,128.924181
8020,2015,12,1,4,0.000000,0.000000,0.000000,94.985448,94.985448,126.647264
8021,2015,12,1,5,0.000000,0.000000,0.000000,99.544832,99.544832,132.726443
8022,2015,12,1,6,0.000000,0.000000,0.000000,109.927524,109.927524,146.570032
8023,2015,12,1,7,0.000000,0.000000,0.000000,125.984231,125.984231,167.978974
8024,2015,12,1,8,0.000000,0.000000,0.000000,128.120677,128.120677,170.827569
8025,2015,12,1,9,0.000000,0.000000,0.000000,128.523460,128.523460,171.364614
8026,2015,12,1,10,0.000000,0.000000,0.000000,126.622764,126.622764,168.830352
8027,2015,12,1,11,0.000000,0.000000,0.000000,125.193276,125.193276,166.924368
8028,2015,12,1,12,0.000000,0.000000,0.000000,122.710168,122.710168,163.613557
8029,2015,12,1,13,0.000000,0.000000,0.000000,120.678720,120.678720,160.904960
8030,2015,12,1,14,0.000000,0.000000,0.000000,119.506948,119.506948,159.342597
8031,2015,12,1,15,0.000000,0.000000,0.000000,117.352425,117.352425,156.469900
8032,2015,12,1,16,0.000000,0.000000,0.000000,120.129426,120.129426,160.172568
8033,2015,12,1,17,0.000000,0.000000,0.000000,121.714020,121.714020,162.285360
8034,2015,12,1,18,0.000000,0.000000,0.000000,119.183430,119.183430,158.911239
8035,2015,12,1,19,0.000000,0.000000,0.000000,115.323867,115.323867,153.765156
8036,2015,12,1,20,0.000000,0.000000,0.000000,116.330611,116.330611,155.107482
8037,2015,12,1,21,0.000000,0.000000,0.000000,117.389412,117.389412,156.519216
8038,2015,12,1,22,0.000000,0.000000,0.000000,109.203859,109.203859,145.605145
8039,2015,12,1,23,0.000000,0.000000,0.000000,103.748338,103.748338,138.331118
8040,2015,12,1,24,0.000000,0.000000,0.000000,106.422752,106.422752,141.897003
8041,2015,12,2,1,0.000000,0.000000,0.000000,101.686864,101.686864,135.582485
8042,2015,12,2,2,0.000000,0.000000,0.000000,105.234846,105.234846,140.313127
8043,2015,12,2,3,0.000000,0.000000,0.000000,100.170046,100.170046,133.560061
8044,2015,12,2,4,0.000000,0.000000,0.000000,97.619032,97.619032,130.158710
8045,2015,12,2,5,0.000000,0.000000,0.000000,100.300485,100.300485,133.733980
8046,2015,12,2,6,0.000000,0.000000,0.000000,110.280885,110.280885,147.041181
8047,2015,12,2,7,0.000000,0.000000,0.000000,125.097441,125.097441,166.796589
8048,2015,12,2,8,0.000000,0.000000,0.000000,127.473754,127.473754,169.965005
8049,2015,12,2,9,0.000000,0.000000,0.000000,128.908068,128.908068,171.877424
8050,2015,12,2,10,0.000000,0.000000,0.000000,130.030692,130.030692,173.374255
8051,2015,12,2,11,0.000000,0.000000,0.000000,129.714643,129.714643,172.952857
8052,2015,12,2,12,0.000000,0.000000,0.000000,130.184650,130.184650,173.579533
8053,2015,12,2,13,0.000000,0.000000,0.000000,128.765445,128.765445,171.687260
8054,2015,12,2,14,0.000000,0.000000,0.000000,128.850055,128.850055,171.800074
8055,2015,12,2,15,0.000000,0.000000,0.000000,129.196126,129.196126,172.261501
8056,2015,12,2,16,0.000000,0.000000,0.000000,131.905982,131.905982,175.874643
8057,2015,12,2,17,0.000000,0.000000,0.000000,133.486357,133.486357,177.981810
8058,2015,12,2,18,0.000000,0.000000,0.000000,129.856269,129.856269,173.141692
8059,2015,12,2,19,0.000000,0.000000,0.000000,125.323792,125.323792,167.098390
8060,2015,12,2,20,0.000000,0.000000,0.000000,124.401009,124.401009,165.868012
8061,2015,12,2,21,0.000000,0.000000,0.000000,122.306565,122.306565,163.075420
8062,2015,12,2,22,0.000000,0.000000,0.000000,111.517574,111.517574,148.690099
8063,2015,12,2,23,0.000000,0.000000,0.000000,104.751049,104.751049,139.668065
8064,2015,12,2,24,0.000000,0.000000,0.000000,106.306537,106.306537,141.742050
8065,2015,12,3,1,0.000000,0.000000,0.000000,98.906656,98.906656,131.875542
8066,2015,12,3,2,0.000000,0.000000,0.000000,101.472251,101.472251,135.296335
8067,2015,12,3,3,0.000000,0.000000,0.000000,94.454640,94.454640,125.939520
8068,2015,12,3,4,0.000000,0.000000,0.000000,91.080589,91.080589,121.440785
8069,2015,12,3,5,0.000000,0.000000,0.000000,94.484919,94.484919,125.979892
8070,2015,12,3,6,0.000000,0.000000,0.000000,104.483687,104.483687,139.311583
8071,2015,12,3,7,0.000000,0.000000,0.000000,119.315196,119.315196,159.086928
8072,2015,12,3,8,0.000000,0.000000,0.000000,124.535966,124.535966,166.047954
8073,2015,12,3,9,0.000000,0.000000,0.000000,128.132943,128.132943,170.843924
8074,2015,12,3,10,0.000000,0.000000,0.000000,131.082553,131.082553,174.776738
8075,2015,12,3,11,0.000000,0.000000,0.000000,130.546143,130.546143,174.061524
8076,2015,12,3,12,0.000000,0.000000,0.000000,126.412504,126.412504,168.550005
8077,2015,12,3,13,0.000000,0.000000,0.000000,129.286857,129.286857,172.382476
8078,2015,12,3,14,0.000000,0.000000,0.000000,130.214560,130.214560,173.619414
8079,2015,12,3,15,0.000000,0.000000,0.000000,125.306403,125.306403,167.075204
8080,2015,12,3,16,0.000000,0.000000,0.000000,123.100713,123.100713,164.134284
8081,2015,12,3,17,0.000000,0.000000,0.000000,120.637779,120.637779,160.850371
8082,2015,12,3,18,0.000000,0.000000,0.000000,116.556632,116.556632,155.408843
8083,2015,12,3,19,0.000000,0.000000,0.000000,113.473678,113.473678,151.298238
8084,2015,12,3,20,0.000000,0.000000,0.000000,112.239391,112.239391,149.652522
8085,2015,12,3,21,0.000000,0.000000,0.000000,109.858997,109.858997,146.478663
8086,2015,12,3,22,0.000000,0.000000,0.000000,102.034768,102.034768,136.046357
8087,2015,12,3,23,0.000000,0.000000,0.000000,98.466311,98.466311,131.288415
8088,2015,12,3,24,0.000000,0.000000,0.000000,102.764278,102.764278,137.019037
8089,2015,12,4,1,0.000000,0.000000,0.000000,96.694573,96.694573,128.926098
8090,2015,12,4,2,0.000000,0.000000,0.000000,100.741926,100.741926,134.322568
8091,2015,12,4,3,0.000000,0.000000,0.000000,94.885641,94.885641,126.514188
8092,2015,12,4,4,0.000000,0.000000,0.000000,92.333107,92.333107,123.110810
8093,2015,12,4,5,0.000000,0.000000,0.000000,94.853064,94.853064,126.470752
8094,2015,12,4,6,0.000000,0.000000,0.000000,105.536843,105.536843,140.715791
8095,2015,12,4,7,0.000000,0.000000,0.000000,118.724691,118.724691,158.299588
8096,2015,12,4,8,0.000000,0.000000,0.000000,122.952437,122.952437,163.936583
8097,2015,12,4,9,0.000000,0.000000,0.000000,125.744578,125.744578,167.659437
8098,2015,12,4,10,0.000000,0.000000,0.000000,125.606346,125.606346,167.475128
8099,2015,12,4,11,0.000000,0.000000,0.000000,124.298416,124.298416,165.731221
8100,2015,12,4,12,0.000000,0.000000,0.000000,120.792695,120.792695,161.056927
8101,2015,12,4,13,0.000000,0.000000,0.000000,118.137153,118.137153,157.516205
8102,2015,12,4,14,0.000000,0.000000,0.000000,116.770863,116.770863,155.694484
8103,2015,12,4,15,0.000000,0.000000,0.000000,116.110561,116.110561,154.814081
8104,2015,12,4,16,0.000000,0.000000,0.000000,119.315445,119.315445,159.087260
8105,2015,12,4,17,0.000000,0.000000,0.000000,121.041851,121.041851,161.389135
8106,2015,12,4,18,0.000000,0.000000,0.000000,119.322397,119.322397,159.096529
8107,2015,12,4,19,0.000000,0.000000,0.000000,116.135291,116.135291,154.847055
8108,2015,12,4,20,0.000000,0.000000,0.000000,117.743234,117.743234,156.990979
8109,2015,12,4,21,0.000000,0.000000,0.000000,117.667725,117.667725,156.890300
8110,2015,12,4,22,0.000000,0.000000,0.000000,110.789273,110.789273,147.719030
8111,2015,12,4,23,0.000000,0.000000,0.000000,106.859233,106.859233,142.478977
8112,2015,12,4,24,0.000000,0.000000,0.000000,110.912455,110.912455,147.883273
8113,2015,12,5,1,0.000000,0.000000,0.000000,103.482966,103.482966,137.977287
8114,2015,12,5,2,0.000000,0.000000,0.000000,106.985579,106.985579,142.647439
8115,2015,12,5,3,0.000000,0.000000,0.000000,100.596217,100.596217,134.128289
8116,2015,12,5,4,0.000000,0.000000,0.000000,96.481296,96.481296,128.641728
8117,2015,12,5,5,0.000000,0.000000,0.000000,96.727986,96.727986,128.970648
8118,2015,12,5,6,0.000000,0.000000,0.000000,99.225592,99.225592,132.300790
8119,2015,12,5,7,0.000000,0.000000,0.000000,105.901221,105.901221,141.201628
8120,2015,12,5,8,0.000000,0.000000,0.000000,110.030196,110.030196,146.706928
8121,2015,12,5,9,0.000000,0.000000,0.000000,111.939576,111.939576,149.252768
8122,2015,12,5,10,0.000000,0.000000,0.000000,110.202433,110.202433,146.936577
8123,2015,12,5,11,0.000000,0.000000,0.000000,106.870557,106.870557,142.494076
8124,2015,12,5,12,0.000000,0.000000,0.000000,102.594440,102.594440,136.792587
8125,2015,12,5,13,0.000000,0.000000,0.000000,98.148855,98.148855,130.865140
8126,2015,12,5,14,0.000000,0.000000,0.000000,95.135053,95.135053,126.846737
8127,2015,12,5,15,0.000000,0.000000,0.000000,93.320888,93.320888,124.427851
8128,2015,12,5,16,0.000000,0.000000,0.000000,95.305491,95.305491,127.073988
8129,2015,12,5,17,0.000000,0.000000,0.000000,98.008135,98.008135,130.677513
8130,2015,12,5,18,0.000000,0.000000,0.000000,99.598201,99.598201,132.797601
8131,2015,12,5,19,0.000000,0.000000,0.000000,100.363660,100.363660,133.818213
8132,2015,12,5,20,0.000000,0.000000,0.000000,102.043196,102.043196,136.057595
8133,2015,12,5,21,0.000000,0.000000,0.000000,104.670561,104.670561,139.560747
8134,2015,12,5,22,0.000000,0.000000,0.000000,101.109703,101.109703,134.812937
8135,2015,12,5,23,0.000000,0.000000,0.000000,98.445258,98.445258,131.260344
8136,2015,12,5,24,0.000000,0.000000,0.000000,100.972061,100.972061,134.629414
8137,2015,12,6,1,0.000000,0.000000,0.000000,95.054507,95.054507,126.739343
8138,2015,12,6,2,0.000000,0.000000,0.000000,98.596838,98.596838,131.462451
8139,2015,12,6,3,0.000000,0.000000,0.000000,92.536251,92.536251,123.381668
8140,2015,12,6,4,0.000000,0.000000,0.000000,88.537357,88.537357,118.049810
8141,2015,12,6,5,0.000000,0.000000,0.000000,87.710123,87.710123,116.946831
8142,2015,12,6,6,0.000000,0.000000,0.000000,87.906245,87.906245,117.208327
8143,2015,12,6,7,0.000000,0.000000,0.000000,91.747879,91.747879,122.330506
8144,2015,12,6,8,0.000000,0.000000,0.000000,95.302973,95.302973,127.070631
8145,2015,12,6,9,0.000000,0.000000,0.000000,98.188889,98.188889,130.918519
8146,2015,12,6,10,0.000000,0.000000,0.000000,100.414017,100.414017,133.885356
8147,2015,12,6,11,0.000000,0.000000,0.000000,100.589631,100.589631,134.119508
8148,2015,12,6,12,0.000000,0.000000,0.000000,97.761541,97.761541,130.348721
8149,2015,12,6,13,0.000000,0.000000,0.000000,94.303819,94.303819,125.738425
8150,2015,12,6,14,0.000000,0.000000,0.000000,92.574718,92.574718,123.432958
8151,2015,12,6,15,0.000000,0.000000,0.000000,93.409766,93.409766,124.546355
8152,2015,12,6,16,0.000000,0.000000,0.000000,98.316362,98.316362,131.088483
8153,2015,12,6,17,0.000000,0.000000,0.000000,102.974689,102.974689,137.299585
8154,2015,12,6,18,0.000000,0.000000,0.000000,106.409397,106.409397,141.879196
8155,2015,12,6,19,0.000000,0.000000,0.000000,106.497382,106.497382,141.996509
8156,2015,12,6,20,0.000000,0.000000,0.000000,106.569626,106.569626,142.092835
8157,2015,12,6,21,0.000000,0.000000,0.000000,108.947411,108.947411,145.263215
8158,2015,12,6,22,0.000000,0.000000,0.000000,102.731261,102.731261,136.975015
8159,2015,12,6,23,0.000000,0.000000,0.000000,98.323298,98.323298,131.097731
8160,2015,12,6,24,0.000000,0.000000,0.000000,101.008679,101.008679,134.678239
8161,2015,12,7,1,0.000000,0.000000,0.000000,97.301743,97.301743,129.735657
8162,2015,12,7,2,0.000000,0.000000,0.000000,101.961604,101.961604,135.948806
8163,2015,12,7,3,0.000000,0.000000,0.000000,95.766415,95.766415,127.688553
8164,2015,12,7,4,0.000000,0.000000,0.000000,94.392063,94.392063,125.856084
8165,2015,12,7,5,0.000000,0.000000,0.000000,97.711621,97.711621,130.282161
8166,2015,12,7,6,0.000000,0.000000,0.000000,107.392328,107.392328,143.189771
8167,2015,12,7,7,0.000000,0.000000,0.000000,122.352491,122.352491,163.136655
8168,2015,12,7,8,0.000000,0.000000,0.000000,125.789467,125.789467,167.719290
8169,2015,12,7,9,0.000000,0.000000,0.000000,128.399799,128.399799,171.199732
8170,2015,12,7,10,0.000000,0.000000,0.000000,128.755905,128.755905,171.674541
8171,2015,12,7,11,0.000000,0.000000,0.000000,127.694032,127.694032,170.258709
8172,2015,12,7,12,0.000000,0.000000,0.000000,125.224964,125.224964,166.966618
8173,2015,12,7,13,0.000000,0.000000,0.000000,122.677944,122.677944,163.570591
8174,2015,12,7,14,0.000000,0.000000,0.000000,122.037220,122.037220,162.716293
8175,2015,12,7,15,0.000000,0.000000,0.000000,120.888382,120.888382,161.184509
8176,2015,12,7,16,0.000000,0.000000,0.000000,122.426815,122.426815,163.235754
8177,2015,12,7,17,0.000000,0.000000,0.000000,123.603244,123.603244,164.804325
8178,2015,12,7,18,0.000000,0.000000,0.000000,120.452090,120.452090,160.602787
8179,2015,12,7,19,0.000000,0.000000,0.000000,116.509747,116.509747,155.346329
8180,2015,12,7,20,0.000000,0.000000,0.000000,117.116788,117.116788,156.155718
8181,2015,12,7,21,0.000000,0.000000,0.000000,116.940406,116.940406,155.920541
8182,2015,12,7,22,0.000000,0.000000,0.000000,108.773074,108.773074,145.030766
8183,2015,12,7,23,0.000000,0.000000,0.000000,103.729894,103.729894,138.306526
8184,2015,12,7,24,0.000000,0.000000,0.000000,107.409710,107.409710,143.212947
8185,2015,12,8,1,0.000000,0.000000,0.000000,101.028825,101.028825,134.705100
8186,2015,12,8,2,0.000000,0.000000,0.000000,105.494846,105.494846,140.659795
8187,2015,12,8,3,0.000000,0.000000,0.000000,99.276986,99.276986,132.369315
8188,2015,12,8,4,0.000000,0.000000,0.000000,97.138242,97.138242,129.517656
8189,2015,12,8,5,0.000000,0.000000,0.000000,100.592639,100.592639,134.123518
8190,2015,12,8,6,0.000000,0.000000,0.000000,111.502390,111.502390,148.669854
8191,2015,12,8,7,0.000000,0.000000,0.000000,126.340668,126.340668,168.454224
8192,2015,12,8,8,0.000000,0.000000,0.000000,128.486019,128.486019,171.314693
8193,2015,12,8,9,0.000000,0.000000,0.000000,130.781721,130.781721,174.375629
8194,2015,12,8,10,0.000000,0.000000,0.000000,128.939368,128.939368,171.919157
8195,2015,12,8,11,0.000000,0.000000,0.000000,126.549953,126.549953,168.733270
8196,2015,12,8,12,0.000000,0.000000,0.000000,122.856318,122.856318,163.808424
8197,2015,12,8,13,0.000000,0.000000,0.000000,116.955358,116.955358,155.940477
8198,2015,12,8,14,0.000000,0.000000,0.000000,114.244135,114.244135,152.325513
8199,2015,12,8,15,0.000000,0.000000,0.000000,111.241256,111.241256,148.321674
8200,2015,12,8,16,0.000000,0.000000,0.000000,114.394016,114.394016,152.525355
8201,2015,12,8,17,0.000000,0.000000,0.000000,114.959081,114.959081,153.278775
8202,2015,12,8,18,0.000000,0.000000,0.000000,112.995689,112.995689,150.660918
8203,2015,12,8,19,0.000000,0.000000,0.000000,111.119110,111.119110,148.158814
8204,2015,12,8,20,0.000000,0.000000,0.000000,112.032522,112.032522,149.376696
8205,2015,12,8,21,0.000000,0.000000,0.000000,113.388221,113.388221,151.184294
8206,2015,12,8,22,0.000000,0.000000,0.000000,106.051871,106.051871,141.402495
8207,2015,12,8,23,0.000000,0.000000,0.000000,100.716065,100.716065,134.288087
8208,2015,12,8,24,0.000000,0.000000,0.000000,105.676543,105.676543,140.902057
8209,2015,12,9,1,0.000000,0.000000,0.000000,100.264735,100.264735,133.686313
8210,2015,12,9,2,0.000000,0.000000,0.000000,104.111944,104.111944,138.815926
8211,2015,12,9,3,0.000000,0.000000,0.000000,97.376434,97.376434,129.835245
8212,2015,12,9,4,0.000000,0.000000,0.000000,95.053770,95.053770,126.738360
8213,2015,12,9,5,0.000000,0.000000,0.000000,97.143570,97.143570,129.524760
8214,2015,12,9,6,0.000000,0.000000,0.000000,107.736614,107.736614,143.648818
8215,2015,12,9,7,0.000000,0.000000,0.000000,122.718465,122.718465,163.624619
8216,2015,12,9,8,0.000000,0.000000,0.000000,124.497454,124.497454,165.996605
8217,2015,12,9,9,0.000000,0.000000,0.000000,124.788327,124.788327,166.384436
8218,2015,12,9,10,0.000000,0.000000,0.000000,121.659450,121.659450,162.212600
8219,2015,12,9,11,0.000000,0.000000,0.000000,119.769641,119.769641,159.692855
8220,2015,12,9,12,0.000000,0.000000,0.000000,115.656142,115.656142,154.208190
8221,2015,12,9,13,0.000000,0.000000,0.000000,113.145134,113.145134,150.860179
8222,2015,12,9,14,0.000000,0.000000,0.000000,113.212340,113.212340,150.949787
8223,2015,12,9,15,0.000000,0.000000,0.000000,112.483335,112.483335,149.977780
8224,2015,12,9,16,0.000000,0.000000,0.000000,114.638713,114.638713,152.851617
8225,2015,12,9,17,0.000000,0.000000,0.000000,116.647105,116.647105,155.529473
8226,2015,12,9,18,0.000000,0.000000,0.000000,113.135208,113.135208,150.846944
8227,2015,12,9,19,0.000000,0.000000,0.000000,111.099489,111.099489,148.132653
8228,2015,12,9,20,0.000000,0.000000,0.000000,113.154364,113.154364,150.872485
8229,2015,12,9,21,0.000000,0.000000,0.000000,115.381948,115.381948,153.842597
8230,2015,12,9,22,0.000000,0.000000,0.000000,110.206427,110.206427,146.941902
8231,2015,12,9,23,0.000000,0.000000,0.000000,105.979281,105.979281,141.305707
8232,2015,12,9,24,0.000000,0.000000,0.000000,108.257936,108.257936,144.343914
8233,2015,12,10,1,0.000000,0.000000,0.000000,101.802657,101.802657,135.736876
8234,2015,12,10,2,0.000000,0.000000,0.000000,106.921040,106.921040,142.561386
8235,2015,12,10,3,0.000000,0.000000,0.000000,101.368064,101.368064,135.157419
8236,2015,12,10,4,0.000000,0.000000,0.000000,99.349718,99.349718,132.466290
8237,2015,12,10,5,0.000000,0.000000,0.000000,101.031283,101.031283,134.708377
8238,2015,12,10,6,0.000000,0.000000,0.000000,110.960789,110.960789,147.947718
8239,2015,12,10,7,0.000000,0.000000,0.000000,123.331633,123.331633,164.442177
8240,2015,12,10,8,0.000000,0.000000,0.000000,127.050472,127.050472,169.400629
8241,2015,12,10,9,0.000000,0.000000,0.000000,127.128016,127.128016,169.504022
8242,2015,12,10,10,0.000000,0.000000,0.000000,125.412878,125.412878,167.217171
8243,2015,12,10,11,0.000000,0.000000,0.000000,120.702362,120.702362,160.936483
8244,2015,12,10,12,0.000000,0.000000,0.000000,116.857532,116.857532,155.810043
8245,2015,12,10,13,0.000000,0.000000,0.000000,114.633642,114.633642,152.844856
8246,2015,12,10,14,0.000000,0.000000,0.000000,112.664819,112.664819,150.219758
8247,2015,12,10,15,0.000000,0.000000,0.000000,108.611970,108.611970,144.815960
8248,2015,12,10,16,0.000000,0.000000,0.000000,110.711369,110.711369,147.615159
8249,2015,12,10,17,0.000000,0.000000,0.000000,112.041862,112.041862,149.389150
8250,2015,12,10,18,0.000000,0.000000,0.000000,112.178674,112.178674,149.571566
8251,2015,12,10,19,0.000000,0.000000,0.000000,111.970085,111.970085,149.293447
8252,2015,12,10,20,0.000000,0.000000,0.000000,112.515367,112.515367,150.020489
8253,2015,12,10,21,0.000000,0.000000,0.000000,112.599993,112.599993,150.133324
8254,2015,12,10,22,0.000000,0.000000,0.000000,105.782774,105.782774,141.043698
8255,2015,12,10,23,0.000000,0.000000,0.000000,101.378296,101.378296,135.171061
8256,2015,12,10,24,0.000000,0.000000,0.000000,104.694449,104.694449,139.592599
8257,2015,12,11,1,0.000000,0.000000,0.000000,99.987588,99.987588,133.316784
8258,2015,12,11,2,0.000000,0.000000,0.000000,104.009910,104.009910,138.679880
8259,2015,12,11,3,0.000000,0.000000,0.000000,98.590397,98.590397,131.453862
8260,2015,12,11,4,0.000000,0.000000,0.000000,97.024740,97.024740,129.366320
8261,2015,12,11,5,0.000000,0.000000,0.000000,100.565093,100.565093,134.086791
8262,2015,12,11,6,0.000000,0.000000,0.000000,112.226880,112.226880,149.635840
8263,2015,12,11,7,0.000000,0.000000,0.000000,127.134185,127.134185,169.512247
8264,2015,12,11,8,0.000000,0.000000,0.000000,128.459003,128.459003,171.278671
8265,2015,12,11,9,0.000000,0.000000,0.000000,126.658255,126.658255,168.877673
8266,2015,12,11,10,0.000000,0.000000,0.000000,124.249037,124.249037,165.665382
8267,2015,12,11,11,0.000000,0.000000,0.000000,121.711385,121.711385,162.281847
8268,2015,12,11,12,0.000000,0.000000,0.000000,116.867935,116.867935,155.823914
8269,2015,12,11,13,0.000000,0.000000,0.000000,113.422280,113.422280,151.229706
8270,2015,12,11,14,0.000000,0.000000,0.000000,110.508246,110.508246,147.344328
8271,2015,12,11,15,0.000000,0.000000,0.000000,107.875428,107.875428,143.833904
8272,2015,12,11,16,0.000000,0.000000,0.000000,109.056254,109.056254,145.408338
8273,2015,12,11,17,0.000000,0.000000,0.000000,110.735874,110.735874,147.647832
8274,2015,12,11,18,0.000000,0.000000,0.000000,109.141813,109.141813,145.522417
8275,2015,12,11,19,0.000000,0.000000,0.000000,108.404278,108.404278,144.539037
8276,2015,12,11,20,0.000000,0.000000,0.000000,111.265456,111.265456,148.353941
8277,2015,12,11,21,0.000000,0.000000,0.000000,113.669208,113.669208,151.558944
8278,2015,12,11,22,0.000000,0.000000,0.000000,108.652818,108.652818,144.870424
8279,2015,12,11,23,0.000000,0.000000,0.000000,103.875467,103.875467,138.500623
8280,2015,12,11,24,0.000000,0.000000,0.000000,106.593380,106.593380,142.124507
8281,2015,12,12,1,0.000000,0.000000,0.000000,99.457989,99.457989,132.610652
8282,2015,12,12,2,0.000000,0.000000,0.000000,103.656281,103.656281,138.208375
8283,2015,12,12,3,0.000000,0.000000,0.000000,97.867030,97.867030,130.489373
8284,2015,12,12,4,0.000000,0.000000,0.000000,93.316645,93.316645,124.422193
8285,2015,12,12,5,0.000000,0.000000,0.000000,93.308116,93.308116,124.410821
8286,2015,12,12,6,0.000000,0.000000,0.000000,96.507197,96.507197,128.676263
8287,2015,12,12,7,0.000000,0.000000,0.000000,101.542477,101.542477,135.389969
8288,2015,12,12,8,0.000000,0.000000,0.000000,107.282800,107.282800,143.043733
8289,2015,12,12,9,0.000000,0.000000,0.000000,110.166797,110.166797,146.889063
8290,2015,12,12,10,0.000000,0.000000,0.000000,109.462975,109.462975,145.950633
8291,2015,12,12,11,0.000000,0.000000,0.000000,106.146384,106.146384,141.528512
8292,2015,12,12,12,0.000000,0.000000,0.000000,102.088543,102.088543,136.118058
8293,2015,12,12,13,0.000000,0.000000,0.000000,98.235873,98.235873,130.981163
8294,2015,12,12,14,0.000000,0.000000,0.000000,95.982550,95.982550,127.976733
8295,2015,12,12,15,0.000000,0.000000,0.000000,95.756771,95.756771,127.675695
8296,2015,12,12,16,0.000000,0.000000,0.000000,97.485962,97.485962,129.981283
8297,2015,12,12,17,0.000000,0.000000,0.000000,100.467060,100.467060,133.956080
8298,2015,12,12,18,0.000000,0.000000,0.000000,102.310271,102.310271,136.413695
8299,2015,12,12,19,0.000000,0.000000,0.000000,102.790688,102.790688,137.054251
8300,2015,12,12,20,0.000000,0.000000,0.000000,104.758755,104.758755,139.678340
8301,2015,12,12,21,0.000000,0.000000,0.000000,108.878398,108.878398,145.171198
8302,2015,12,12,22,0.000000,0.000000,0.000000,104.506299,104.506299,139.341732
8303,2015,12,12,23,0.000000,0.000000,0.000000,99.587200,99.587200,132.782933
8304,2015,12,12,24,0.000000,0.000000,0.000000,102.420989,102.420989,136.561319
8305,2015,12,13,1,0.000000,0.000000,0.000000,95.557284,95.557284,127.409712
8306,2015,12,13,2,0.000000,0.000000,0.000000,99.446015,99.446015,132.594686
8307,2015,12,13,3,0.000000,0.000000,0.000000,94.262792,94.262792,125.683723
8308,2015,12,13,4,0.000000,0.000000,0.000000,89.823555,89.823555,119.764741
8309,2015,12,13,5,0.000000,0.000000,0.000000,89.644055,89.644055,119.525406
8310,2015,12,13,6,0.000000,0.000000,0.000000,90.140317,90.140317,120.187089
8311,2015,12,13,7,0.000000,0.000000,0.000000,94.094307,94.094307,125.459075
8312,2015,12,13,8,0.000000,0.000000,0.000000,98.153330,98.153330,130.871107
8313,2015,12,13,9,0.000000,0.000000,0.000000,100.419783,100.419783,133.893044
8314,2015,12,13,10,0.000000,0.000000,0.000000,101.955297,101.955297,135.940396
8315,2015,12,13,11,0.000000,0.000000,0.000000,99.982543,99.982543,133.310057
8316,2015,12,13,12,0.000000,0.000000,0.000000,97.229594,97.229594,129.639458
8317,2015,12,13,13,0.000000,0.000000,0.000000,93.668098,93.668098,124.890797
8318,2015,12,13,14,0.000000,0.000000,0.000000,90.853916,90.853916,121.138555
8319,2015,12,13,15,0.000000,0.000000,0.000000,91.068677,91.068677,121.424903
8320,2015,12,13,16,0.000000,0.000000,0.000000,93.996829,93.996829,125.329106
8321,2015,12,13,17,0.000000,0.000000,0.000000,98.162231,98.162231,130.882975
8322,2015,12,13,18,0.000000,0.000000,0.000000,100.841359,100.841359,134.455145
8323,2015,12,13,19,0.000000,0.000000,0.000000,101.568045,101.568045,135.424060
8324,2015,12,13,20,0.000000,0.000000,0.000000,104.647853,104.647853,139.530471
8325,2015,12,13,21,0.000000,0.000000,0.000000,108.005847,108.005847,144.007796
8326,2015,12,13,22,0.000000,0.000000,0.000000,102.687031,102.687031,136.916042
8327,2015,12,13,23,0.000000,0.000000,0.000000,97.618187,97.618187,130.157583
8328,2015,12,13,24,0.000000,0.000000,0.000000,99.899778,99.899778,133.199703
8329,2015,12,14,1,0.000000,0.000000,0.000000,95.286816,95.286816,127.049088
8330,2015,12,14,2,0.000000,0.000000,0.000000,99.559036,99.559036,132.745381
8331,2015,12,14,3,0.000000,0.000000,0.000000,93.784670,93.784670,125.046227
8332,2015,12,14,4,0.000000,0.000000,0.000000,91.497739,91.497739,121.996986
8333,2015,12,14,5,0.000000,0.000000,0.000000,94.858512,94.858512,126.478016
8334,2015,12,14,6,0.000000,0.000000,0.000000,104.591591,104.591591,139.455455
8335,2015,12,14,7,0.000000,0.000000,0.000000,120.563504,120.563504,160.751339
8336,2015,12,14,8,0.000000,0.000000,0.000000,124.978178,124.978178,166.637570
8337,2015,12,14,9,0.000000,0.000000,0.000000,125.774609,125.774609,167.699479
8338,2015,12,14,10,0.000000,0.000000,0.000000,125.568358,125.568358,167.424477
8339,2015,12,14,11,0.000000,0.000000,0.000000,124.182786,124.182786,165.577047
8340,2015,12,14,12,0.000000,0.000000,0.000000,120.648122,120.648122,160.864162
8341,2015,12,14,13,0.000000,0.000000,0.000000,117.886590,117.886590,157.182120
